company_id,company_name,year,sector,sub_sector,sales,net_profit,return_on_equity_pct,roce_percentage,net_profit_margin_pct,debt_to_equity,interest_coverage,free_cash_flow_cr,capex_cr,dividend_payout_ratio_pct,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,sales_cagr_3yr,sales_cagr_5yr,pat_cagr_5yr,fcf_cagr_5yr,cfo_pat_ratio,composite_score,fcf_yield,operating_profit_margin_pct,asset_turnover,cluster_id,cluster_name,cluster_description
LT,Larsen & Toubro Ltd,2024-03,Industrials,Engineering & Construction,221113,15547,77.66510140873214,17.18,7.031246466738726,0.10345688880007993,3.5441547518923464,20445,2179,36.0,30.8,2.48,16.63,1.26,17.592821624288746,10.335347989682408,8.75885858017449,0.0,1.1748890461182222,59.61620070324732,1.8179837675257147,13.506668535997433,8.027628521638107,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
LTIM,LTIMindtree Ltd,2024-03,Information Technology,IT Services,35517,4585,22.904386052552702,34.1,12.90931103415266,0.10345688880007993,31.93243243243243,1752,3918,42.0,64.52,2.38,18.9,4.43,42.13101535214459,30.32798083513346,24.775129058600996,22.084440373864076,1.2366412213740459,68.04401206098106,0.13006228662120078,17.982937748120616,1.2894641301190821,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
M&M,Mahindra & Mahindra Ltd,2024-03,Consumer Discretionary,Automobiles,139078,12270,18.537543435564285,26.98,8.82238743726542,1.6414413053331318,3.7646901709401708,-11245,5615,21.0,14.22,0.81,29.08,2.37,23.253542874034295,5.838805854237616,15.316887061047968,0.0,-0.4588427057864711,29.48835024864632,-0.2694648852484086,17.89787025985418,0.5925222177725139,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
MARUTI,Maruti Suzuki India Ltd,2024-03,Consumer Discretionary,Automobiles,141858,13488,15.750385351954785,23.67,9.50809964894472,0.001389602503619973,117.90721649484536,4936,11865,29.0,20.78,8.26,29.97,1.78,26.323644326166008,10.510215112642584,12.007182039300378,10.027783515753708,1.2456257413997627,47.772493328322476,0.3282212496887102,13.130031439890594,1.230295566502463,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
MOTHERSON,Samvardhana Motherson International Ltd,2024-03,Consumer Discretionary,Auto Ancillaries,98692,3020,11.546549416937488,13.7,3.0600251286831757,0.7616899254444657,5.224737713970182,925,6644,20.0,9.54,2.38,33.39,2.18,19.82084189180693,9.21195713294276,7.557399109099472,-1.4285671285633073,2.5062913907284767,35.043027837099714,0.6329063689949501,9.445547764763102,1.1724203473591674,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
NAUKRI,Info Edge (India) Ltd,2024-03,Communication Services,Internet & Platforms,2536,595,1.9661621835965897,3.65,23.462145110410095,0.008129006675038002,28.97142857142857,-150,852,49.0,32.88,8.33,11.87,4.29,31.002640631164248,17.115610089960743,0.10114653187012212,0.0,1.1798319327731093,40.46516073463698,-0.026604025891463663,28.036277602523658,0.07027071960985341,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
NESTLEIND,Nestle India Ltd,2024-03,Consumer Staples,Food Products,24394,3933,117.75449101796407,185.43,16.12281708616873,0.10329341317365269,41.186206896551724,2938,1237,79.0,54.96,14.34,15.49,3.85,0.0,0.0,0.0,0.0,1.0615306381896772,59.41986348515063,0.17511285287273798,23.829630236943512,2.318160220469448,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
NHPC,NHPC Ltd,2024-03,Energy,Power & Utilities,9632,4028,10.407730866621879,7.67,41.81893687707641,0.8413260296625498,11.243421052631579,970,5968,53.0,71.17,13.74,18.26,1.68,-0.05530974579651682,1.404917217643753,7.269596517101484,-18.159592302569283,1.7224428997020853,38.92398567754964,0.05573417784977254,49.90656146179402,0.10324018993108032,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
NTPC,NTPC Ltd,2024-03,Energy,Power & Utilities,178501,21332,13.273598407068633,10.58,11.950633329785267,1.475521125007778,4.604991464108609,8644,32141,36.0,30.8,5.24,37.12,0.06,16.971938102031615,12.222309654337993,8.735165684951163,0.0,1.9119163697731107,38.958551889424655,0.9521678733206076,28.82672926202094,0.37243729109201756,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
ONGC,Oil & Natural Gas Corpn Ltd,2024-03,Energy,Oil & Gas Exploration,591396,57101,16.940398136885513,19.71,9.655290194725701,0.45444863084819176,11.361290955463998,42060,57203,31.0,18.15,10.36,11.72,1.11,24.855263957274687,7.001683761214439,10.96639922553624,11.573154797773345,1.7383758603176827,46.143973233155805,10.781545408672736,17.388518015001793,0.8332173339682772,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
PFC,Power Finance Corporation Ltd,2024-03,Financials,Speciality Finance,91508,26461,26.1609340860332,9.96,28.916597455960137,8.521864217426122,0.5804147544943239,-101229,3409,23.0,35.6,6.59,15.67,0.42,8.493112204756725,11.081753577550923,15.923593622700727,0.0,-3.6967612713049394,32.20559552665517,-5.031547988302576,36.68859553263103,0.0880835748601615,1,Leveraged / High Debt,Companies with high debt-to-equity ratio and lower operational performance.
PIDILITIND,Pidilite Industries Ltd,2024-03,Materials,Specialty Chemicals,12383,1747,20.780302129178065,29.7,14.108051360736493,0.045438325205186154,54.333333333333336,955,1769,47.0,36.12,12.3,5.36,1.01,19.2998469335665,11.836370175898114,13.48774998597666,23.53017525858574,1.559244419004007,59.66656224438383,0.588510137595519,21.868690947266415,1.0254223252732693,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
PNB,Punjab National Bank,2024-03,Financials,Public Sector Banks,109065,9157,61.320565191187306,1.63,8.395910695456838,3.684256345007701,999.0,-29445,1506,18.0,19.29,10.91,23.64,1.32,10.003199043012213,15.902076009106025,0.0,0.0,-3.0511084416293546,44.42950675260059,-1.6126067787208855,0.0,1.5070262950629396,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
POWERGRID,Power Grid Corporation of India Ltd,2024-03,Energy,Power Transmission,45843,15573,17.870011245496066,13.2,33.97028990249329,1.4173456039290386,4.60298643565485,24176,13114,67.0,64.39,5.1,23.07,3.09,4.965471644662767,5.510261937513361,9.189188268434778,39.69769001638159,2.394528992486997,57.84063119311301,6.488733930345523,86.87476823070044,0.18276594811604718,3,High-Quality Growth Compounder,Premium companies with superior return on equity and strong revenue growth.
RECLTD,REC Ltd,2024-03,Financials,Speciality Finance,47517,14145,20.39653929343908,10.0,29.7682934528695,6.4249170872386445,1.6004741552023507,-59554,1831,30.0,31.49,4.59,23.95,2.18,10.147497322590194,13.338042247865678,19.763114350230794,0.0,-4.0808059384941675,31.347661081203928,-20.40097504287343,100.7702506471368,0.08667964267928514,1,Leveraged / High Debt,Companies with high debt-to-equity ratio and lower operational performance.
RELIANCE,Reliance Industries Ltd,2024-03,Energy,Conglomerates,899041,79020,9.958650553699458,9.61,8.789365557299389,0.5784524141094746,7.728912535686478,45207,113581,10.0,58.34,3.25,24.96,4.21,24.46173600944801,9.606097094616972,14.680632603495592,0.0,2.00946595798532,38.94351137458178,10.453145124463461,18.07459281612296,0.5122600635424216,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
SBILIFE,SBI Life Insurance Company Ltd,2024-03,Financials,Life Insurance,131988,1894,12.704588140595655,13.2,1.4349789374791648,0.0,240.33333333333334,-2099,31221,14.0,69.98,9.48,31.04,1.62,17.235877577119997,24.231614182367544,7.374662152227485,0.0,15.375923970432947,42.65610223536078,-0.23688132542403253,0.18638058005273206,0.33137919000549837,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
SHREECEM,Shree Cement Ltd,2024-03,Materials,Cement,20521,1733,8.370767521615225,14.8,8.445007553238145,0.07998840747717723,19.825581395348838,1929,1418,16.0,25.87,1.21,26.58,3.2,14.809971802418321,10.325615915556586,11.2926552609119,7.2404589297854205,1.93133294864397,42.108035872626864,0.06115348347250073,22.01647093221578,0.7348612354521038,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
SHRIRAMFIN,Shriram Finance Ltd,2024-03,Financials,Consumer Finance,36388,7399,15.116350338120824,11.3,20.333626470264925,3.994034363699512,0.6766743648960739,-31359,258,23.0,68.53,7.91,28.82,1.86,27.82625310142639,18.556070052776754,23.49387942502037,0.0,-4.203405865657522,30.134594167695305,-3.608906905151208,28.918874354182698,0.14656859980827017,1,Leveraged / High Debt,Companies with high debt-to-equity ratio and lower operational performance.
SIEMENS,Siemens Ltd,2024-09,Industrials,Capital Goods,22240,2718,17.698769290877124,25.6,12.221223021582734,0.018167610861496385,67.15,1168,502,16.0,33.32,9.25,30.88,3.69,18.998700727442852,11.193358902067896,19.85339817550189,53.28962129081927,0.6144223693892568,59.82788814942008,0.09804152402695152,13.956834532374101,0.8790861298865568,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2024-03,Healthcare,Pharmaceuticals,48497,9610,15.094161810671148,17.3,19.815658700538176,0.051423814535002436,58.331932773109244,11372,763,34.0,37.9,6.71,21.41,3.88,13.126755589483485,10.78116321985565,24.536829642931245,43.238258609440905,1.2627471383975026,63.197043901574816,0.8489189373413096,26.84289749881436,0.5684929901064378,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TATACONSUM,Tata Consumer Products Ltd,2024-03,Consumer Staples,Food & Beverages,15206,1215,7.566793298872766,10.6,7.9902669998684726,0.21654107242947002,25.32183908045977,26,1911,64.0,54.79,7.14,24.84,1.87,9.436125385661253,15.96086282879563,21.59956338772886,-37.04887150623013,1.594238683127572,41.54013910231723,0.007417056977403794,15.020386689464685,0.5454284586965099,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TATAMOTORS,Tata Motors Ltd,2024-03,Consumer Discretionary,Automobiles,437928,31807,37.45613415294755,20.1,7.263066074788551,1.2631244259167667,6.530242339274985,45133,22782,7.0,67.07,0.93,15.35,3.65,20.579364569370973,7.7201595386239275,0.0,0.0,2.135221806520577,48.437788128373924,3.000651602734764,13.595385542828959,1.1851234435931923,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TATAPOWER,Tata Power Company Ltd,2024-03,Energy,Power & Utilities,61449,4280,13.227840276919272,11.1,6.965125551270159,1.659321300531586,3.054392402331103,3569,9027,17.0,14.5,3.48,12.02,0.49,23.398271146138306,15.511158201876407,10.431728917459004,-3.666968259247616,2.9429906542056075,38.15608323947656,0.2166615750083587,17.469771680580646,0.4419074604110633,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TATASTEEL,Tata Steel Ltd,2024-03,Materials,Steel,229171,-4910,-5.334926929972293,7.02,-2.1425049417247384,0.9461835171402184,2.1634256792754396,6048,14253,-101.0,48.97,9.23,38.87,1.0,13.607181258352963,7.766224835881497,0.0,0.0,-4.134623217922607,18.048012885715888,1.6385330523516455,9.70803461170916,0.8509498277091255,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TCS,Tata Consultancy Services Ltd,2024-03,Information Technology,IT Services,240893,46099,50.944313673485176,64.3,19.136712150207767,0.0886406082507266,87.09511568123393,50429,6091,58.0,78.69,6.08,29.94,1.62,13.632864555506409,10.463614801716602,7.871172131953608,10.770842456987783,0.9617996051975097,70.48196752615159,10.934582772779395,26.690688396923118,1.6559406621205455,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TECHM,Tech Mahindra Ltd,2024-03,Information Technology,IT Services,51996,2397,8.987963553189097,11.9,4.60996999769213,0.09512917619708275,13.85969387755102,5058,1318,150.0,57.4,7.43,7.85,0.64,11.160091311747644,8.398437919098868,-10.985163688218591,16.78825509724664,2.6599916562369628,41.45522186318943,0.16742270363873682,8.666051234710363,1.2050337203643189,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TITAN,Titan Company Ltd,2024-03,Consumer Discretionary,Gems & Jewellery,51084,3496,37.2192057915469,22.7,6.843630099444054,1.653145959757266,9.411954765751211,1506,189,28.0,10.13,10.51,21.0,3.1,33.14221885428872,20.897163953120245,20.274576296793036,27.555157291093035,0.4848398169336384,70.07004833413261,0.0839572651499547,10.359408033826638,1.619298190002219,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TORNTPHARM,Torrent Pharmaceuticals Ltd,2024-03,Healthcare,Pharmaceuticals,10728,1656,24.154025670945156,23.2,15.436241610738255,0.5866394399066511,9.926553672316384,3106,160,57.0,46.4,6.43,27.93,1.22,10.251830698592634,6.932744476678732,30.591457402327848,14.884634499872607,1.9722222222222223,59.63821805772916,0.1660811237632738,31.3944817300522,0.7396070320579111,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TRENT,Trent Ltd,2024-03,Consumer Discretionary,Retail,12375,1477,36.30776794493609,23.8,11.935353535353535,0.4309242871189774,8.043478260869565,841,508,8.0,8.65,11.82,34.65,3.46,68.36335197744833,36.30691600183056,73.11367578503176,0.0,0.913337846987136,68.52893360190583,0.14720244295143942,15.927272727272726,1.7278693102485339,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
TVSMOTOR,TVS Motor Company Ltd,2024-03,Consumer Discretionary,Two Wheelers,39145,1779,26.223466981132077,0.0,4.544641716694342,3.833431603773585,2.9076763485477177,-2254,1001,23.0,46.1,5.62,7.1,3.07,26.31887127852206,14.192387704277065,19.665122106676503,0.0,-0.7043282743114109,34.115679757773904,-0.8454886074536311,14.050325712096054,0.931491528650295,0,Steady Performers,"Moderate returns, reasonable growth, and standard leverage profiles."
